year,Month Week,region,AveragePrice,4046,4225,4770,Small Bags,Large Bags,XLarge Bags,Season,Total Small Avocados,Total Large Avocados,Total XLarge Avocados,type_organic
2015,05/17,BuffaloRochester,1.35,932,61668,56,73414,977,0,Spring,74346,62645,56,False
2015,05/10,BuffaloRochester,1.33,1321,73754,185,94832,453,0,Spring,96153,74207,185,False
2015,05/03,BuffaloRochester,1.42,946,50266,81,84332,1102,43,Spring,85278,51368,124,False
2015,04/26,BuffaloRochester,1.41,1117,49556,106,85503,640,40,Spring,86620,50196,146,False
2015,04/19,BuffaloRochester,1.42,1021,52954,59,85056,519,0,Spring,86077,53473,59,False
2015,04/12,BuffaloRochester,1.42,884,45443,92,70938,813,0,Spring,71822,46256,92,False
2015,04/05,BuffaloRochester,1.44,969,51023,95,71408,597,50,Spring,72377,51620,145,False
2015,03/29,BuffaloRochester,1.39,1352,48430,80,69919,108,0,Spring,71271,48538,80,False
2015,03/22,BuffaloRochester,1.4,3090,45420,48,71288,55,0,Spring,74378,45475,48,False
2015,03/15,BuffaloRochester,1.47,3500,45688,66,54046,111,0,Spring,57546,45799,66,False
2015,03/08,BuffaloRochester,1.35,1072,61973,102,62216,360,0,Spring,63288,62333,102,False
2015,03/01,BuffaloRochester,1.43,1032,41685,104,69479,62,0,Spring,70511,41747,104,False
2015,02/22,BuffaloRochester,1.41,1709,45393,131,61765,546,0,Winter,63474,45939,131,False
2015,02/15,BuffaloRochester,1.44,1520,43271,57,55232,124,0,Winter,56752,43395,57,False
2015,02/08,BuffaloRochester,1.36,1822,66261,161,63918,595,0,Winter,65740,66856,161,False
2015,02/01,BuffaloRochester,1.33,2117,64770,112,86848,71,0,Winter,88965,64841,112,False
2015,01/25,BuffaloRochester,1.5,1321,54007,74,57909,740,0,Winter,59230,54747,74,False
2015,01/18,BuffaloRochester,1.52,1625,61859,133,43419,2,0,Winter,45044,61861,133,False
2015,01/11,BuffaloRochester,1.54,1642,50985,79,53514,0,0,Winter,55156,50985,79,False
2015,01/04,BuffaloRochester,1.4,3267,55693,109,57182,0,0,Winter,60449,55693,109,False
2015,12/27,Charlotte,0.96,33070,62956,23041,35130,2499,0,Winter,68200,65455,23041,False
2015,12/20,Charlotte,0.98,29500,55520,19842,33273,1781,0,Winter,62773,57301,19842,False
2015,12/13,Charlotte,0.95,31727,62544,23842,35793,3238,0,Winter,67520,65782,23842,False
2015,12/06,Charlotte,0.99,34117,63074,28482,28181,2257,0,Winter,62298,65331,28482,False
2015,11/29,Charlotte,0.95,31911,53470,22685,27376,3415,0,Fall,59287,56885,22685,False
2015,11/22,Charlotte,1.0,30028,53644,24221,22228,3494,0,Fall,52256,57138,24221,False
2015,11/15,Charlotte,1.01,28543,80244,36860,21132,2500,0,Fall,49675,82744,36860,False
2015,11/08,Charlotte,1.03,30860,54456,49282,28076,1647,0,Fall,58936,56103,49282,False
2015,11/01,Charlotte,1.11,33371,47079,53968,32848,4525,0,Fall,66219,51604,53968,False
2015,10/25,Charlotte,1.27,23093,38356,44882,30219,4368,0,Fall,53312,42724,44882,False
2015,10/18,Charlotte,1.26,22805,54518,44707,31176,3358,0,Fall,53981,57876,44707,False
2015,10/11,Charlotte,1.14,22941,45669,58989,33103,6692,0,Fall,56044,52361,58989,False
2015,10/04,Charlotte,1.22,23648,44671,40366,30388,7661,0,Fall,54036,52332,40366,False
2015,09/27,Charlotte,1.09,24397,54210,58551,27053,4567,0,Fall,51450,58777,58551,False
2015,09/20,Charlotte,1.2,25922,46906,41261,38940,8412,0,Fall,64862,55318,41261,False
2015,09/13,Charlotte,1.19,30122,41616,36469,56910,5958,0,Fall,87032,47574,36469,False
2015,09/06,Charlotte,1.01,35126,62187,64372,59197,6844,0,Fall,94323,69031,64372,False
2015,08/30,Charlotte,1.2,33511,41700,38130,63371,2312,0,Summer,96882,44012,38130,False
2015,08/23,Charlotte,1.15,32280,50475,41677,76846,2018,0,Summer,109126,52493,41677,False
2015,08/16,Charlotte,1.24,32128,42068,41343,60769,2216,0,Summer,92897,44284,41343,False
2015,08/09,Charlotte,1.21,29915,43782,37614,57783,3963,0,Summer,87698,47745,37614,False
2015,08/02,Charlotte,1.24,30200,48686,39734,58627,2072,0,Summer,88827,50758,39734,False
2015,07/26,Charlotte,1.23,30901,39607,39260,62053,2073,0,Summer,92954,41680,39260,False
2015,07/19,Charlotte,1.19,33382,49072,39515,62470,3134,0,Summer,95852,52206,39515,False
2015,07/12,Charlotte,1.18,23580,56317,35107,65681,2170,0,Summer,89261,58487,35107,False
2015,07/05,Charlotte,1.18,30803,73470,40602,67865,3377,0,Summer,98668,76847,40602,False
2015,06/28,Charlotte,1.17,23693,58162,42044,67989,1764,0,Summer,91682,59926,42044,False
2015,06/21,Charlotte,1.17,30951,58913,38260,69426,3622,0,Summer,100377,62535,38260,False
2015,06/14,Charlotte,1.15,31247,64828,41193,67842,1981,0,Summer,99089,66809,41193,False
2015,06/07,Charlotte,1.15,43524,45226,38578,69123,3526,0,Summer,112647,48752,38578,False
2015,05/31,Charlotte,1.19,45688,43259,44529,58990,2162,0,Spring,104678,45421,44529,False
2015,05/24,Charlotte,1.2,43628,59207,46014,59663,4013,0,Spring,103291,63220,46014,False
2015,05/17,Charlotte,1.21,44340,46424,40248,57583,2202,0,Spring,101923,48626,40248,False
2015,05/10,Charlotte,1.19,47626,42863,38370,61759,2147,0,Spring,109385,45010,38370,False
2015,05/03,Charlotte,1.0,50203,69446,77627,58626,5588,0,Spring,108829,75034,77627,False
2015,04/26,Charlotte,1.2,39481,44796,37961,58701,1201,0,Spring,98182,45997,37961,False
2015,04/19,Charlotte,1.18,38330,41954,36041,63182,1436,0,Spring,101512,43390,36041,False
2015,04/12,Charlotte,1.17,48793,50390,39638,61787,3396,0,Spring,110580,53786,39638,False
2015,04/05,Charlotte,1.19,43112,40448,36210,56450,1599,98,Spring,99562,42047,36308,False
2015,03/29,Charlotte,1.23,34498,50741,40688,51856,1004,0,Spring,86354,51745,40688,False
2015,03/22,Charlotte,1.19,41638,44726,37099,56443,2967,0,Spring,98081,47693,37099,False
2015,03/15,Charlotte,1.19,39138,48595,43739,51028,1442,0,Spring,90166,50037,43739,False
2015,03/08,Charlotte,1.25,29980,39244,36249,52537,1374,0,Spring,82517,40618,36249,False
2015,03/01,Charlotte,1.18,45465,40006,34948,52873,2851,0,Spring,98338,42857,34948,False
2015,02/22,Charlotte,1.08,44679,48498,61590,44919,2053,0,Winter,89598,50551,61590,False
2015,02/15,Charlotte,1.22,28227,38591,40430,40419,9128,0,Winter,68646,47719,40430,False
2015,02/08,Charlotte,1.17,31509,35566,31778,41921,9363,0,Winter,73430,44929,31778,False
2015,02/01,Charlotte,0.98,52915,71209,80813,33450,15620,0,Winter,86365,86829,80813,False
2015,01/25,Charlotte,1.18,37383,44000,31576,41623,12686,0,Winter,79006,56686,31576,False
2015,01/18,Charlotte,1.25,26462,40475,38677,33996,13058,0,Winter,60458,53533,38677,False
2015,01/11,Charlotte,1.26,31586,38118,40801,38822,10613,0,Winter,70408,48731,40801,False
2015,01/04,Charlotte,1.19,29419,47220,38568,44329,6468,0,Winter,73748,53688,38568,False
2015,12/27,Chicago,0.93,42799,445218,78378,83066,1617,10056,Winter,125865,446835,88434,False
2015,12/20,Chicago,0.91,35724,464574,96306,76241,9592,8230,Winter,111965,474166,104536,False
2015,12/13,Chicago,1.07,40380,451470,94162,76829,5693,65,Winter,117209,457163,94227,False
2015,12/06,Chicago,1.14,53173,455048,92888,62473,420,16,Winter,115646,455468,92904,False
2015,11/29,Chicago,1.11,42851,422479,74988,61862,298,0,Fall,104713,422777,74988,False
2015,11/22,Chicago,0.94,34868,553545,89732,73457,294,0,Fall,108325,553839,89732,False
2015,11/15,Chicago,1.17,31286,441753,93857,74723,261,0,Fall,106009,442014,93857,False
2015,11/08,Chicago,1.01,44528,498562,101889,65842,324,0,Fall,110370,498886,101889,False
2015,11/01,Chicago,1.0,69420,562214,106536,68447,422,0,Fall,137867,562636,106536,False
2015,10/25,Chicago,1.12,59161,454352,108012,65795,323,5,Fall,124956,454675,108017,False
2015,10/18,Chicago,1.15,25883,482992,118311,62076,285,753,Fall,87959,483277,119064,False
2015,10/11,Chicago,1.08,16455,503813,119996,65144,528,2974,Fall,81599,504341,122970,False
2015,10/04,Chicago,1.18,14268,485262,105711,66015,2240,1674,Fall,80283,487502,107385,False
2015,09/27,Chicago,1.15,16483,532028,101193,63370,2923,4501,Fall,79853,534951,105694,False
2015,09/20,Chicago,1.19,16477,534644,103103,71195,3316,379,Fall,87672,537960,103482,False
2015,09/13,Chicago,1.19,17172,546965,128619,78368,3809,736,Fall,95540,550774,129355,False
2015,09/06,Chicago,1.11,17595,581941,122938,82905,3289,7,Fall,100500,585230,122945,False
2015,08/30,Chicago,1.12,17363,570147,112344,71627,2205,86,Summer,88990,572352,112430,False
2015,08/23,Chicago,1.2,17595,550359,103622,77073,2759,438,Summer,94668,553118,104060,False
2015,08/16,Chicago,1.16,19193,609692,104997,80018,3447,340,Summer,99211,613139,105337,False
2015,08/09,Chicago,1.25,18237,526303,104796,79510,1904,372,Summer,97747,528207,105168,False
2015,08/02,Chicago,1.27,21607,559825,97419,79197,2476,501,Summer,100804,562301,97920,False
2015,07/26,Chicago,1.12,26653,577460,99066,83728,3516,907,Summer,110381,580976,99973,False
2015,07/19,Chicago,1.24,20534,560871,116910,92362,3531,2849,Summer,112896,564402,119759,False
2015,07/12,Chicago,1.26,22933,545739,109149,90428,2536,1363,Summer,113361,548275,110512,False
2015,07/05,Chicago,1.24,28422,661207,118634,126579,2236,237,Summer,155001,663443,118871,False
2015,06/28,Chicago,1.21,27391,524476,104595,126835,1896,1054,Summer,154226,526372,105649,False
2015,06/21,Chicago,1.24,34715,536926,122239,107242,1658,2120,Summer,141957,538584,124359,False
2015,06/14,Chicago,1.21,55227,586037,107908,116318,2618,87,Summer,171545,588655,107995,False
2015,06/07,Chicago,1.24,51410,544663,122929,99942,4693,576,Summer,151352,549356,123505,False
2015,05/31,Chicago,1.26,50563,518850,132732,99122,2299,3,Spring,149685,521149,132735,False
2015,05/24,Chicago,1.23,57568,611797,113475,101615,2639,9,Spring,159183,614436,113484,False
2015,05/17,Chicago,1.23,54087,569043,109205,82689,2813,30,Spring,136776,571856,109235,False
2015,05/10,Chicago,1.23,55587,545784,141250,88847,4468,0,Spring,144434,550252,141250,False
2015,05/03,Chicago,1.04,64798,690167,129694,89297,4414,3,Spring,154095,694581,129697,False
2015,04/26,Chicago,1.24,46749,543002,97410,88341,3573,790,Spring,135090,546575,98200,False
2015,04/19,Chicago,1.24,52850,594214,93303,89276,2780,103,Spring,142126,596994,93406,False
2015,04/12,Chicago,1.24,45103,488323,83137,91664,2475,14,Spring,136767,490798,83151,False
2015,04/05,Chicago,1.27,38641,530946,90801,87170,3422,829,Spring,125811,534368,91630,False
2015,03/29,Chicago,1.22,25629,545317,84865,97284,4163,10,Spring,122913,549480,84875,False
2015,03/22,Chicago,1.21,29308,596341,83937,87394,2925,39,Spring,116702,599266,83976,False
2015,03/15,Chicago,1.09,30100,600833,98822,93312,3914,26,Spring,123412,604747,98848,False
2015,03/08,Chicago,1.18,27489,523118,112934,107215,2234,5,Spring,134704,525352,112939,False
2015,03/01,Chicago,1.09,24137,637043,111791,88092,2289,38,Spring,112229,639332,111829,False
2015,02/22,Chicago,1.18,39072,533387,106178,90447,3976,15,Winter,129519,537363,106193,False
2015,02/15,Chicago,1.17,29711,488591,110446,92518,5112,19,Winter,122229,493703,110465,False
2015,02/08,Chicago,1.13,28216,499138,119634,78980,3273,81,Winter,107196,502411,119715,False
2015,02/01,Chicago,0.91,50783,824745,164884,89516,3448,112,Winter,140299,828193,164996,False
2015,01/25,Chicago,1.22,26117,488218,145882,75867,9265,87,Winter,101984,497483,145969,False
2015,01/18,Chicago,1.14,24917,533717,140239,95516,3311,37,Winter,120433,537028,140276,False
2015,01/11,Chicago,1.15,31239,558487,133848,74716,4539,42,Winter,105955,563026,133890,False
2015,01/04,Chicago,1.11,30270,550752,124506,72888,4651,0,Winter,103158,555403,124506,False
2015,12/27,CincinnatiDayton,0.87,2633,100444,9546,14050,30968,5350,Winter,16683,131412,14896,False
2015,12/20,CincinnatiDayton,0.85,2732,108930,7517,12118,39679,4447,Winter,14850,148609,11964,False
2015,12/13,CincinnatiDayton,0.79,3802,123544,4574,15835,58783,846,Winter,19637,182327,5420,False
2015,12/06,CincinnatiDayton,0.83,2914,129978,15475,13539,42885,2718,Winter,16453,172863,18193,False
2015,11/29,CincinnatiDayton,0.88,2399,94093,5885,12785,24850,1342,Fall,15184,118943,7227,False
2015,11/22,CincinnatiDayton,0.89,2565,115591,9595,13804,31446,1888,Fall,16369,147037,11483,False
2015,11/15,CincinnatiDayton,0.88,2680,129291,4905,15733,40083,1028,Fall,18413,169374,5933,False
2015,11/08,CincinnatiDayton,0.87,2979,156267,19577,12989,42509,4746,Fall,15968,198776,24323,False
2015,11/01,CincinnatiDayton,0.93,2998,166867,13267,14831,53584,3210,Fall,17829,220451,16477,False
2015,10/25,CincinnatiDayton,1.01,2264,132625,9187,12423,45209,1971,Fall,14687,177834,11158,False
2015,10/18,CincinnatiDayton,0.98,2297,131737,8931,17414,24553,1110,Fall,19711,156290,10041,False
2015,10/11,CincinnatiDayton,0.91,2251,146962,13777,16191,31742,2601,Fall,18442,178704,16378,False
2015,10/04,CincinnatiDayton,0.93,2132,157237,11767,16488,45980,1637,Fall,18620,203217,13404,False
2015,09/27,CincinnatiDayton,1.08,2220,138937,11725,12344,34341,2442,Fall,14564,173278,14167,False
2015,09/20,CincinnatiDayton,1.05,3127,139042,21179,12353,29601,5140,Fall,15480,168643,26319,False
2015,09/13,CincinnatiDayton,1.05,2195,139863,18310,17271,34690,4218,Fall,19466,174553,22528,False
2015,09/06,CincinnatiDayton,1.02,2462,154106,8956,19499,45312,1819,Fall,21961,199418,10775,False
2015,08/30,CincinnatiDayton,1.01,2623,153832,14357,17804,42734,2780,Summer,20427,196566,17137,False
2015,08/23,CincinnatiDayton,1.05,2750,141969,5299,15961,41548,1079,Summer,18711,183517,6378,False
2015,08/16,CincinnatiDayton,1.01,2472,146747,21571,16806,41442,5308,Summer,19278,188189,26879,False
2015,08/09,CincinnatiDayton,1.08,2357,144957,10921,19933,34194,2008,Summer,22290,179151,12929,False
2015,08/02,CincinnatiDayton,1.09,2443,142847,9778,16179,33163,1708,Summer,18622,176010,11486,False
2015,07/26,CincinnatiDayton,1.03,2474,139527,5691,24769,43020,1127,Summer,27243,182547,6818,False
2015,07/19,CincinnatiDayton,1.06,3726,146965,14449,21470,33782,3084,Summer,25196,180747,17533,False
2015,07/12,CincinnatiDayton,1.03,3503,148642,4243,23225,37926,629,Summer,26728,186568,4872,False
2015,07/05,CincinnatiDayton,1.03,3238,165479,10201,27500,43026,1179,Summer,30738,208505,11380,False
2015,06/28,CincinnatiDayton,1.01,3691,144983,3666,34098,38098,626,Summer,37789,183081,4292,False
2015,06/21,CincinnatiDayton,1.02,3795,158957,15259,25431,37441,2126,Summer,29226,196398,17385,False
2015,06/14,CincinnatiDayton,1.05,6856,145975,10046,30258,34920,1307,Summer,37114,180895,11353,False
2015,06/07,CincinnatiDayton,1.07,10630,146360,14601,23651,36952,2785,Summer,34281,183312,17386,False
2015,05/31,CincinnatiDayton,1.06,10459,143893,4652,20976,41425,975,Spring,31435,185318,5627,False
2015,05/24,CincinnatiDayton,1.1,10258,152036,4490,24486,30170,947,Spring,34744,182206,5437,False
2015,05/17,CincinnatiDayton,1.04,10239,150323,14523,18091,38536,2863,Spring,28330,188859,17386,False
2015,05/10,CincinnatiDayton,1.06,11982,172173,2408,22506,50265,262,Spring,34488,222438,2670,False
2015,05/03,CincinnatiDayton,1.08,11468,162213,7282,18315,37361,1499,Spring,29783,199574,8781,False
2015,04/26,CincinnatiDayton,1.06,8217,138764,6904,21522,37783,1278,Spring,29739,176547,8182,False
2015,04/19,CincinnatiDayton,1.02,8229,144900,12959,35196,23101,2591,Spring,43425,168001,15550,False
2015,04/12,CincinnatiDayton,1.02,11176,120830,1306,38219,17270,135,Spring,49395,138100,1441,False
2015,04/05,CincinnatiDayton,1.06,7516,135093,2508,36567,14361,121,Spring,44083,149454,2629,False
2015,03/29,CincinnatiDayton,0.95,3014,122178,2448,46587,23745,391,Spring,49601,145923,2839,False
2015,03/22,CincinnatiDayton,0.98,2968,137560,23368,11317,31773,5732,Spring,14285,169333,29100,False
2015,03/15,CincinnatiDayton,0.94,3550,131234,3387,19570,37402,863,Spring,23120,168636,4250,False
2015,03/08,CincinnatiDayton,0.87,3470,147536,3678,30834,32786,805,Spring,34304,180322,4483,False
2015,03/01,CincinnatiDayton,0.89,3610,157400,18680,14963,28229,4065,Spring,18573,185629,22745,False
2015,02/22,CincinnatiDayton,0.93,4431,134258,3240,18685,21703,752,Winter,23116,155961,3992,False
2015,02/15,CincinnatiDayton,0.94,4399,122866,3067,21356,17556,705,Winter,25755,140422,3772,False
2015,02/08,CincinnatiDayton,0.93,4246,140926,4185,17773,18571,913,Winter,22019,159497,5098,False
2015,02/01,CincinnatiDayton,0.86,4665,224967,19442,15335,31756,4737,Winter,20000,256723,24179,False
2015,01/25,CincinnatiDayton,0.93,3617,162644,656,20650,25970,16,Winter,24267,188614,672,False
2015,01/18,CincinnatiDayton,0.93,3333,128858,1086,24024,18264,114,Winter,27357,147122,1200,False
2015,01/11,CincinnatiDayton,0.92,3612,153100,1203,17035,26345,94,Winter,20647,179445,1297,False
2015,01/04,CincinnatiDayton,0.88,3274,168764,1447,17525,37445,112,Winter,20799,206209,1559,False
2015,12/27,Columbus,0.99,41808,27120,15564,15032,3874,4164,Winter,56840,30994,19728,False
2015,12/20,Columbus,1.03,57557,23198,16370,11760,4248,4257,Winter,69317,27446,20627,False
2015,12/13,Columbus,1.03,69742,21750,12957,14642,4307,1216,Winter,84384,26057,14173,False
2015,12/06,Columbus,0.99,60376,33565,24435,12451,3866,2500,Winter,72827,37431,26935,False
2015,11/29,Columbus,1.03,40352,22858,16653,12106,4115,1149,Fall,52458,26973,17802,False
2015,11/22,Columbus,1.04,50334,25643,20730,13855,2827,1698,Fall,64189,28470,22428,False
2015,11/15,Columbus,0.99,52474,26705,15258,19594,2618,810,Fall,72068,29323,16068,False
2015,11/08,Columbus,0.95,61494,35336,29583,14899,6935,3834,Fall,76393,42271,33417,False
2015,11/01,Columbus,0.99,58162,31821,23764,14668,3691,3129,Fall,72830,35512,26893,False
2015,10/25,Columbus,1.04,59745,23351,19024,11461,3925,1702,Fall,71206,27276,20726,False
2015,10/18,Columbus,0.98,62590,33116,18606,18601,4384,473,Fall,81191,37500,19079,False
2015,10/11,Columbus,0.9,57480,39207,24724,16946,4765,2179,Fall,74426,43972,26903,False
2015,10/04,Columbus,0.93,53606,38396,23069,14952,2202,2099,Fall,68558,40598,25168,False
2015,09/27,Columbus,1.02,66587,33743,18527,10970,5538,1931,Fall,77557,39281,20458,False
2015,09/20,Columbus,1.0,86031,31599,26200,12029,4671,4535,Fall,98060,36270,30735,False
2015,09/13,Columbus,1.02,86159,31464,26703,17099,4201,3397,Fall,103258,35665,30100,False
2015,09/06,Columbus,1.04,61052,40880,20842,16533,3611,1641,Fall,77585,44491,22483,False
2015,08/30,Columbus,1.03,64531,32172,25751,16928,4937,2909,Summer,81459,37109,28660,False
2015,08/23,Columbus,1.08,64597,29728,15723,14961,5010,899,Summer,79558,34738,16622,False
2015,08/16,Columbus,1.03,63291,36257,32383,15230,4314,4404,Summer,78521,40571,36787,False
2015,08/09,Columbus,1.0,64121,52440,20857,20668,7460,1840,Summer,84789,59900,22697,False
2015,08/02,Columbus,1.05,77973,30063,17344,17997,3281,1936,Summer,95970,33344,19280,False
2015,07/26,Columbus,1.02,91758,25540,13557,23981,3986,1023,Summer,115739,29526,14580,False
2015,07/19,Columbus,1.05,75080,33397,24209,21845,2442,2161,Summer,96925,35839,26370,False
2015,07/12,Columbus,1.04,69964,32449,16034,22605,2366,572,Summer,92569,34815,16606,False
2015,07/05,Columbus,0.98,79063,39343,24674,24909,4244,1134,Summer,103972,43587,25808,False
2015,06/28,Columbus,0.94,72752,38877,12796,29338,5683,521,Summer,102090,44560,13317,False
2015,06/21,Columbus,0.99,67311,40382,24529,24969,4739,2229,Summer,92280,45121,26758,False
2015,06/14,Columbus,1.01,83138,33535,20023,27204,6030,1421,Summer,110342,39565,21444,False
2015,06/07,Columbus,1.03,92110,33225,29167,23654,5888,3937,Summer,115764,39113,33104,False
2015,05/31,Columbus,1.1,80729,21813,13935,21434,4733,1340,Spring,102163,26546,15275,False
2015,05/24,Columbus,1.01,85510,37314,14261,22680,10832,1280,Spring,108190,48146,15541,False
2015,05/17,Columbus,1.0,97341,38624,22934,15997,2463,3150,Spring,113338,41087,26084,False
2015,05/10,Columbus,1.1,97879,27581,10126,23689,2796,729,Spring,121568,30377,10855,False
2015,05/03,Columbus,0.99,79998,53621,15882,16302,9726,1206,Spring,96300,63347,17088,False
2015,04/26,Columbus,1.02,87214,28964,16624,22384,4959,1291,Spring,109598,33923,17915,False
2015,04/19,Columbus,1.0,80303,40370,26369,20819,1861,3189,Spring,101122,42231,29558,False
2015,04/12,Columbus,1.07,66513,28065,9955,23837,840,184,Spring,90350,28905,10139,False
2015,04/05,Columbus,1.09,67298,30313,9926,17853,642,75,Spring,85151,30955,10001,False
2015,03/29,Columbus,0.96,72473,25151,8711,31416,937,375,Spring,103889,26088,9086,False
2015,03/22,Columbus,0.94,101143,40165,24995,9158,2691,4470,Spring,110301,42856,29465,False
2015,03/15,Columbus,1.01,90582,27040,9632,18487,3462,679,Spring,109069,30502,10311,False
2015,03/08,Columbus,0.95,56323,37382,11404,29553,5482,1134,Spring,85876,42864,12538,False
2015,03/01,Columbus,1.03,55610,36034,25775,13297,1837,4240,Spring,68907,37871,30015,False
