year,Month Week,region,AveragePrice,Total Volume,Total Singles,Total Bags,type
2015,03/08,CincinnatiDayton,0.87,219110,154685,64425,conventional
2015,03/01,CincinnatiDayton,0.89,226951,179691,47259,conventional
2015,02/22,CincinnatiDayton,0.93,183072,141930,41141,conventional
2015,02/15,CincinnatiDayton,0.94,169950,130332,39617,conventional
2015,02/08,CincinnatiDayton,0.93,186617,149358,37258,conventional
2015,02/01,CincinnatiDayton,0.86,300905,249075,51829,conventional
2015,01/25,CincinnatiDayton,0.93,213554,166918,46636,conventional
2015,01/18,CincinnatiDayton,0.93,175681,133278,42403,conventional
2015,01/11,CincinnatiDayton,0.92,201392,157916,43475,conventional
2015,01/04,CincinnatiDayton,0.88,228569,173486,55083,conventional
2015,12/27,Columbus,0.99,107565,84493,23071,conventional
2015,12/20,Columbus,1.03,117393,97126,20266,conventional
2015,12/13,Columbus,1.03,124617,104451,20165,conventional
2015,12/06,Columbus,0.99,137195,118376,18819,conventional
2015,11/29,Columbus,1.03,97235,79864,17371,conventional
2015,11/22,Columbus,1.04,115089,96709,18380,conventional
2015,11/15,Columbus,0.99,117462,94439,23023,conventional
2015,11/08,Columbus,0.95,152084,126415,25669,conventional
2015,11/01,Columbus,0.99,135237,113747,21489,conventional
2015,10/25,Columbus,1.04,119210,102120,17089,conventional
2015,10/18,Columbus,0.98,137773,114314,23459,conventional
2015,10/11,Columbus,0.9,145305,121412,23892,conventional
2015,10/04,Columbus,0.93,134326,115071,19254,conventional
2015,09/27,Columbus,1.02,137298,118858,18440,conventional
2015,09/20,Columbus,1.0,165068,143831,21237,conventional
2015,09/13,Columbus,1.02,169025,144326,24698,conventional
2015,09/06,Columbus,1.04,144563,122775,21787,conventional
2015,08/30,Columbus,1.03,147230,122455,24775,conventional
2015,08/23,Columbus,1.08,130920,110049,20871,conventional
2015,08/16,Columbus,1.03,155881,131932,23949,conventional
2015,08/09,Columbus,1.0,167387,137418,29968,conventional
2015,08/02,Columbus,1.05,148597,125381,23215,conventional
2015,07/26,Columbus,1.02,159846,130855,28990,conventional
2015,07/19,Columbus,1.05,159137,132687,26449,conventional
2015,07/12,Columbus,1.04,143992,118448,25544,conventional
2015,07/05,Columbus,0.98,173370,143081,30288,conventional
2015,06/28,Columbus,0.94,159970,124427,35543,conventional
2015,06/21,Columbus,0.99,164161,132222,31938,conventional
2015,06/14,Columbus,1.01,171353,136697,34656,conventional
2015,06/07,Columbus,1.03,187983,154503,33480,conventional
2015,05/31,Columbus,1.1,143985,116478,27507,conventional
2015,05/24,Columbus,1.01,171879,137086,34792,conventional
2015,05/17,Columbus,1.0,180511,158900,21611,conventional
2015,05/10,Columbus,1.1,162802,135587,27215,conventional
2015,05/03,Columbus,0.99,176737,149502,27235,conventional
2015,04/26,Columbus,1.02,161438,132802,28635,conventional
2015,04/19,Columbus,1.0,172913,147043,25870,conventional
2015,04/12,Columbus,1.07,129397,104535,24861,conventional
2015,04/05,Columbus,1.09,126109,107538,18571,conventional
2015,03/29,Columbus,0.96,139065,106336,32728,conventional
2015,03/22,Columbus,0.94,182625,166304,16321,conventional
2015,03/15,Columbus,1.01,149884,127254,22629,conventional
2015,03/08,Columbus,0.95,141281,105111,36170,conventional
2015,03/01,Columbus,1.03,136795,117420,19375,conventional
2015,02/22,Columbus,1.09,114280,92869,21411,conventional
2015,02/15,Columbus,1.05,106663,82101,24561,conventional
2015,02/08,Columbus,0.96,128078,107684,20393,conventional
2015,02/01,Columbus,0.87,216653,192707,23945,conventional
2015,01/25,Columbus,1.08,116995,93799,23196,conventional
2015,01/18,Columbus,1.02,116450,89032,27417,conventional
2015,01/11,Columbus,0.97,125742,106761,18981,conventional
2015,01/04,Columbus,0.89,158638,139768,18869,conventional
2015,12/27,DallasFtWorth,0.8,1020390,855895,164495,conventional
2015,12/20,DallasFtWorth,0.82,928051,788483,139567,conventional
2015,12/13,DallasFtWorth,0.79,980891,858405,122485,conventional
2015,12/06,DallasFtWorth,0.74,1054849,935386,119463,conventional
2015,11/29,DallasFtWorth,0.8,839818,729035,110783,conventional
2015,11/22,DallasFtWorth,0.78,885067,769607,115460,conventional
2015,11/15,DallasFtWorth,0.71,1040439,916335,124103,conventional
2015,11/08,DallasFtWorth,0.8,977717,874340,103376,conventional
2015,11/01,DallasFtWorth,0.78,1114177,1008276,105901,conventional
2015,10/25,DallasFtWorth,0.86,1010394,908572,101822,conventional
2015,10/18,DallasFtWorth,0.83,992983,898668,94315,conventional
2015,10/11,DallasFtWorth,0.81,1100679,992811,107867,conventional
2015,10/04,DallasFtWorth,0.82,1104602,981817,122784,conventional
2015,09/27,DallasFtWorth,0.84,1063583,949290,114293,conventional
2015,09/20,DallasFtWorth,0.77,1155212,1043098,112113,conventional
2015,09/13,DallasFtWorth,0.86,1212585,1068141,144444,conventional
2015,09/06,DallasFtWorth,0.84,1270739,1141551,129188,conventional
2015,08/30,DallasFtWorth,0.82,1101680,991414,110266,conventional
2015,08/23,DallasFtWorth,0.85,1120172,1009027,111144,conventional
2015,08/16,DallasFtWorth,0.88,1122668,1012983,109684,conventional
2015,08/09,DallasFtWorth,0.85,1124259,1014497,109761,conventional
2015,08/02,DallasFtWorth,0.87,1067498,964395,103103,conventional
2015,07/26,DallasFtWorth,0.8,1191310,1074786,116524,conventional
2015,07/19,DallasFtWorth,0.82,1186878,1053549,133329,conventional
2015,07/12,DallasFtWorth,0.82,1144448,1037085,107362,conventional
2015,07/05,DallasFtWorth,0.83,1320696,1175520,145175,conventional
2015,06/28,DallasFtWorth,0.77,1203553,1070143,133410,conventional
2015,06/21,DallasFtWorth,0.75,1283503,1139772,143730,conventional
2015,06/14,DallasFtWorth,0.65,1508750,1373975,134774,conventional
2015,06/07,DallasFtWorth,0.73,1255575,1121616,133958,conventional
2015,05/31,DallasFtWorth,0.68,1377670,1264778,112892,conventional
2015,05/24,DallasFtWorth,0.81,1184131,1082137,101993,conventional
2015,05/17,DallasFtWorth,0.73,1219398,1123280,96117,conventional
2015,05/10,DallasFtWorth,0.75,1298826,1182861,115964,conventional
2015,05/03,DallasFtWorth,0.77,1282852,1171127,111724,conventional
2015,04/26,DallasFtWorth,0.81,1102639,1000280,102359,conventional
2015,04/19,DallasFtWorth,0.8,1137811,1035541,102270,conventional
2015,04/12,DallasFtWorth,0.72,1266899,1172528,94370,conventional
2015,04/05,DallasFtWorth,0.77,1324348,1204255,120093,conventional
2015,03/29,DallasFtWorth,0.79,1164808,1055223,109584,conventional
2015,03/22,DallasFtWorth,0.67,1333424,1234861,98562,conventional
2015,03/15,DallasFtWorth,0.72,1211158,1108663,102495,conventional
2015,03/08,DallasFtWorth,0.75,1218684,1107541,111142,conventional
2015,03/01,DallasFtWorth,0.82,1144032,1036059,107972,conventional
2015,02/22,DallasFtWorth,0.8,1116600,1013862,102738,conventional
2015,02/15,DallasFtWorth,0.77,1020856,938270,82586,conventional
2015,02/08,DallasFtWorth,0.67,1207167,1126989,80177,conventional
2015,02/01,DallasFtWorth,0.68,1391089,1300284,90804,conventional
2015,01/25,DallasFtWorth,0.8,1008295,930107,78188,conventional
2015,01/18,DallasFtWorth,0.76,1091677,1016872,74805,conventional
2015,01/11,DallasFtWorth,0.76,1128693,1041008,87684,conventional
2015,01/04,DallasFtWorth,0.74,1086363,997033,89330,conventional
2015,12/27,Denver,0.98,625475,358885,266590,conventional
2015,12/20,Denver,1.05,528944,326144,202799,conventional
2015,12/13,Denver,0.83,741702,447336,294366,conventional
2015,12/06,Denver,0.76,838225,498191,340033,conventional
2015,11/29,Denver,1.12,429109,279370,149739,conventional
2015,11/22,Denver,0.85,724865,442059,282805,conventional
2015,11/15,Denver,0.82,925618,547297,378320,conventional
2015,11/08,Denver,0.93,690633,480713,209920,conventional
2015,11/01,Denver,0.82,831994,594888,237105,conventional
2015,10/25,Denver,0.93,735206,511381,223824,conventional
2015,10/18,Denver,0.87,805437,566244,239193,conventional
2015,10/11,Denver,0.9,775976,559481,216495,conventional
2015,10/04,Denver,1.02,678935,494108,184827,conventional
2015,09/27,Denver,0.97,694871,521362,173509,conventional
2015,09/20,Denver,0.98,760083,572184,187898,conventional
2015,09/13,Denver,1.01,735436,585810,149626,conventional
2015,09/06,Denver,1.09,729046,577610,151435,conventional
2015,08/30,Denver,1.14,721703,560236,161467,conventional
2015,08/23,Denver,1.2,598195,474797,123397,conventional
2015,08/16,Denver,1.17,648148,524648,123499,conventional
2015,08/09,Denver,1.09,669377,532925,136451,conventional
2015,08/02,Denver,1.05,727916,593729,134187,conventional
2015,07/26,Denver,1.18,703672,541075,162596,conventional
2015,07/19,Denver,1.1,857872,649410,208462,conventional
2015,07/12,Denver,1.18,738933,569594,169338,conventional
2015,07/05,Denver,1.19,736913,594107,142805,conventional
2015,06/28,Denver,1.2,696697,543561,153136,conventional
2015,06/21,Denver,1.16,730826,602529,128296,conventional
2015,06/14,Denver,1.16,743005,613274,129731,conventional
2015,06/07,Denver,1.11,782886,624808,158078,conventional
2015,05/31,Denver,1.26,600377,511943,88434,conventional
2015,05/24,Denver,1.16,657593,586929,70664,conventional
2015,05/17,Denver,1.21,592588,478588,113999,conventional
2015,05/10,Denver,1.08,735145,619513,115631,conventional
2015,05/03,Denver,1.01,781496,683529,97967,conventional
2015,04/26,Denver,1.19,620827,548132,72694,conventional
2015,04/19,Denver,1.08,797021,680143,116877,conventional
2015,04/12,Denver,1.05,858680,759701,98979,conventional
2015,04/05,Denver,1.19,645727,559725,86002,conventional
2015,03/29,Denver,1.11,627546,537429,90116,conventional
2015,03/22,Denver,1.15,603112,520627,82484,conventional
2015,03/15,Denver,1.03,662131,568605,93526,conventional
2015,03/08,Denver,1.03,719792,617427,102365,conventional
2015,03/01,Denver,1.03,670820,594909,75911,conventional
2015,02/22,Denver,1.0,899302,743190,156112,conventional
2015,02/15,Denver,1.12,629074,528812,100261,conventional
2015,02/08,Denver,0.95,766576,625318,141257,conventional
2015,02/01,Denver,0.93,990211,831608,158602,conventional
2015,01/25,Denver,1.02,695658,568293,127364,conventional
2015,01/18,Denver,0.99,808194,656885,151308,conventional
2015,01/11,Denver,1.09,666579,544055,122524,conventional
2015,01/04,Denver,0.99,668086,552526,115559,conventional
2015,12/27,Detroit,1.08,255499,193432,62067,conventional
2015,12/20,Detroit,1.1,250436,198630,51805,conventional
2015,12/13,Detroit,1.05,275587,218083,57504,conventional
2015,12/06,Detroit,0.98,339797,285554,54242,conventional
2015,11/29,Detroit,1.11,228427,186144,42282,conventional
2015,11/22,Detroit,1.09,270529,214876,55653,conventional
2015,11/15,Detroit,1.1,248933,176096,72836,conventional
2015,11/08,Detroit,1.03,343645,289942,53703,conventional
2015,11/01,Detroit,1.04,340746,284213,56532,conventional
2015,10/25,Detroit,1.17,251336,208574,42762,conventional
2015,10/18,Detroit,0.97,358143,287820,70322,conventional
2015,10/11,Detroit,0.99,362400,288523,73877,conventional
2015,10/04,Detroit,1.1,286400,232225,54175,conventional
2015,09/27,Detroit,1.17,257472,211052,46419,conventional
2015,09/20,Detroit,1.0,373545,312579,60966,conventional
2015,09/13,Detroit,1.03,401472,331299,70173,conventional
2015,09/06,Detroit,1.09,336982,275049,61933,conventional
2015,08/30,Detroit,0.96,422762,353825,68937,conventional
2015,08/23,Detroit,1.11,267968,212786,55181,conventional
2015,08/16,Detroit,0.97,400251,325676,74575,conventional
2015,08/09,Detroit,1.07,341289,273842,67447,conventional
2015,08/02,Detroit,1.04,364735,292144,72591,conventional
2015,07/26,Detroit,0.99,326233,220685,105548,conventional
2015,07/19,Detroit,1.04,370830,297349,73481,conventional
2015,07/12,Detroit,1.02,310049,227273,82776,conventional
2015,07/05,Detroit,1.06,373691,299108,74583,conventional
2015,06/28,Detroit,1.0,329753,214025,115728,conventional
2015,06/21,Detroit,0.97,424580,342145,82434,conventional
2015,06/14,Detroit,1.04,372413,285968,86444,conventional
2015,06/07,Detroit,0.97,447813,371435,76377,conventional
2015,05/31,Detroit,1.09,324400,244380,80020,conventional
2015,05/24,Detroit,1.03,373245,274626,98619,conventional
2015,05/17,Detroit,0.95,495155,429254,65900,conventional
2015,05/10,Detroit,1.11,360917,269120,91797,conventional
2015,05/03,Detroit,1.06,374659,307801,66858,conventional
2015,04/26,Detroit,1.01,361243,261026,100217,conventional
2015,04/19,Detroit,0.96,468643,387380,81262,conventional
2015,04/12,Detroit,1.02,271182,164113,107068,conventional
2015,04/05,Detroit,1.11,295385,225995,69389,conventional
2015,03/29,Detroit,0.97,304048,187317,116730,conventional
2015,03/22,Detroit,0.97,455372,392201,63171,conventional
2015,03/15,Detroit,1.13,254974,187896,67078,conventional
2015,03/08,Detroit,1.01,278695,174126,104569,conventional
2015,03/01,Detroit,0.97,397899,328826,69072,conventional
2015,02/22,Detroit,1.15,250888,180382,70506,conventional
2015,02/15,Detroit,1.16,255597,173404,82193,conventional
2015,02/08,Detroit,1.11,268195,206422,61772,conventional
2015,02/01,Detroit,0.92,539750,469068,70681,conventional
2015,01/25,Detroit,1.19,277325,203561,73764,conventional
2015,01/18,Detroit,1.1,291788,196803,94985,conventional
2015,01/11,Detroit,1.08,332165,275468,56696,conventional
2015,01/04,Detroit,1.01,369694,313562,56132,conventional
2015,12/27,GrandRapids,1.13,147713,109857,37856,conventional
2015,12/20,GrandRapids,1.13,126262,91101,35160,conventional
2015,12/13,GrandRapids,1.24,117645,76656,40989,conventional
2015,12/06,GrandRapids,0.93,217174,185116,32057,conventional
2015,11/29,GrandRapids,1.12,120552,89823,30728,conventional
2015,11/22,GrandRapids,1.11,140981,104255,36725,conventional
2015,11/15,GrandRapids,1.2,129448,80692,48756,conventional
2015,11/08,GrandRapids,0.93,198257,161404,36853,conventional
2015,11/01,GrandRapids,0.91,205592,159618,45973,conventional
2015,10/25,GrandRapids,1.14,134921,99765,35155,conventional
2015,10/18,GrandRapids,0.94,184806,139672,45134,conventional
2015,10/11,GrandRapids,0.97,198769,159281,39487,conventional
2015,10/04,GrandRapids,0.99,160322,123661,36660,conventional
2015,09/27,GrandRapids,1.15,137849,103277,34572,conventional
2015,09/20,GrandRapids,0.88,244696,190950,53745,conventional
2015,09/13,GrandRapids,0.95,219380,167571,51809,conventional
2015,09/06,GrandRapids,1.09,170309,121654,48654,conventional
2015,08/30,GrandRapids,0.91,226898,172982,53915,conventional
2015,08/23,GrandRapids,1.28,128681,83133,45548,conventional
2015,08/16,GrandRapids,0.89,268902,203139,65762,conventional
2015,08/09,GrandRapids,1.08,186733,133776,52956,conventional
2015,08/02,GrandRapids,1.05,184067,124336,59731,conventional
2015,07/26,GrandRapids,1.12,153868,79216,74652,conventional
2015,07/19,GrandRapids,1.05,215736,154281,61454,conventional
2015,07/12,GrandRapids,1.19,153112,80542,72569,conventional
2015,07/05,GrandRapids,1.16,202842,147053,55789,conventional
2015,06/28,GrandRapids,1.1,155972,68045,87927,conventional
2015,06/21,GrandRapids,0.96,265555,203040,62515,conventional
2015,06/14,GrandRapids,1.07,197387,125773,71614,conventional
2015,06/07,GrandRapids,1.14,212599,151564,61035,conventional
2015,05/31,GrandRapids,1.31,167907,100868,67038,conventional
2015,05/24,GrandRapids,1.3,158917,85169,73748,conventional
2015,05/17,GrandRapids,0.97,277502,220875,56626,conventional
2015,05/10,GrandRapids,1.36,159642,96149,63493,conventional
2015,05/03,GrandRapids,1.06,238550,189747,48803,conventional
2015,04/26,GrandRapids,1.09,189609,116493,73116,conventional
2015,04/19,GrandRapids,0.93,310672,237894,72777,conventional
2015,04/12,GrandRapids,1.13,147494,75397,72097,conventional
2015,04/05,GrandRapids,1.22,157721,102019,55701,conventional
2015,03/29,GrandRapids,1.11,149631,68582,81048,conventional
2015,03/22,GrandRapids,0.91,311876,252240,59636,conventional
2015,03/15,GrandRapids,1.35,123895,75287,48607,conventional
2015,03/08,GrandRapids,1.08,146835,74279,72556,conventional
2015,03/01,GrandRapids,0.95,263987,209903,54083,conventional
2015,02/22,GrandRapids,1.31,129295,76423,52872,conventional
2015,02/15,GrandRapids,1.21,136761,72899,63861,conventional
2015,02/08,GrandRapids,1.24,132621,80124,52496,conventional
2015,02/01,GrandRapids,0.94,309471,261048,48422,conventional
2015,01/25,GrandRapids,1.19,144301,85578,58722,conventional
2015,01/18,GrandRapids,1.07,150201,85815,64385,conventional
2015,01/11,GrandRapids,1.03,185135,142756,42379,conventional
2015,01/04,GrandRapids,0.95,258979,213058,45921,conventional
2015,12/27,HarrisburgScranton,1.16,173645,121472,52172,conventional
2015,12/20,HarrisburgScranton,1.11,180186,125027,55158,conventional
2015,12/13,HarrisburgScranton,1.14,187058,134428,52629,conventional
2015,12/06,HarrisburgScranton,1.1,171195,124392,46803,conventional
2015,11/29,HarrisburgScranton,1.17,146103,105833,40269,conventional
2015,11/22,HarrisburgScranton,1.16,162429,112542,49886,conventional
2015,11/15,HarrisburgScranton,1.09,189916,139093,50823,conventional
2015,11/08,HarrisburgScranton,1.09,214993,165677,49315,conventional
2015,11/01,HarrisburgScranton,1.13,219970,169715,50255,conventional
2015,10/25,HarrisburgScranton,1.11,183276,129400,53876,conventional
2015,10/18,HarrisburgScranton,0.93,264223,214421,49802,conventional
2015,10/11,HarrisburgScranton,1.05,225079,169677,55402,conventional
2015,10/04,HarrisburgScranton,1.16,188436,128270,60166,conventional
2015,09/27,HarrisburgScranton,1.15,192478,139090,53387,conventional
2015,09/20,HarrisburgScranton,1.17,188314,133406,54908,conventional
2015,09/13,HarrisburgScranton,1.07,254744,204226,50518,conventional
2015,09/06,HarrisburgScranton,1.19,225494,166691,58803,conventional
2015,08/30,HarrisburgScranton,1.18,219908,160317,59591,conventional
2015,08/23,HarrisburgScranton,1.1,222637,166201,56436,conventional
2015,08/16,HarrisburgScranton,1.09,247813,198510,49302,conventional
2015,08/09,HarrisburgScranton,1.07,247575,190426,57148,conventional
2015,08/02,HarrisburgScranton,1.1,242281,184473,57808,conventional
2015,07/26,HarrisburgScranton,1.17,225227,163282,61945,conventional
2015,07/19,HarrisburgScranton,1.19,229650,162699,66951,conventional
